month,scene,zone,metric,value,cloud
2020-08,S2B_48NUG_20200828_0_L2A,airfield,stock_bright,2487.0,0.5895727086169413
2020-08,S2B_48NUG_20200828_0_L2A,west_cargo,pairdiff,,0.8336363636363636
2020-08,S2B_48NUG_20200828_0_L2A,east_cargo,pairdiff,,0.7995618838992333
2020-08,S2B_48NUG_20200828_0_L2A,pax_t123,pairdiff,,0.43339177868692774
2020-08,S2B_48NUG_20200828_0_L2A,pax_t4,pairdiff,,0.7075257075257075
2020-08,S2B_48NUG_20200828_0_L2A,airfield,pairdiff,,0.5895727086169413
2020-08,S2B_48NUG_20200828_1_L2A,west_cargo,stock_bright,4664.0,0.9664646464646465
2020-08,S2B_48NUG_20200828_1_L2A,east_cargo,stock_bright,6544.0,0.9460873798223196
2020-08,S2B_48NUG_20200828_1_L2A,pax_t123,stock_bright,1828.0,0.594233391778687
2020-08,S2B_48NUG_20200828_1_L2A,pax_t4,stock_bright,3804.0,0.9486759486759486
2020-08,S2B_48NUG_20200828_1_L2A,airfield,stock_bright,2644.0,0.738057988093545
2020-08,S2B_48NUG_20200828_1_L2A,west_cargo,pairdiff,,0.9664646464646465
2020-08,S2B_48NUG_20200828_1_L2A,east_cargo,pairdiff,,0.9460873798223196
2020-08,S2B_48NUG_20200828_1_L2A,pax_t123,pairdiff,,0.594233391778687
2020-08,S2B_48NUG_20200828_1_L2A,pax_t4,pairdiff,,0.9486759486759486
2020-08,S2B_48NUG_20200828_1_L2A,airfield,pairdiff,,0.738057988093545
2020-09,S2B_48NUG_20200917_0_L2A,west_cargo,stock_bright,8624.0,0.8016161616161617
2020-09,S2B_48NUG_20200917_0_L2A,east_cargo,stock_bright,6676.0,0.9616648411829135
2020-09,S2B_48NUG_20200917_0_L2A,pax_t123,stock_bright,3488.0,0.6492499512955386
2020-09,S2B_48NUG_20200917_0_L2A,pax_t4,stock_bright,2226.0,0.25006825006825006
2020-09,S2B_48NUG_20200917_0_L2A,airfield,stock_bright,2850.0,0.5103521141069143
2020-09,S2B_48NUG_20200917_1_L2A,west_cargo,stock_bright,8992.0,1.0
2020-09,S2B_48NUG_20200917_1_L2A,east_cargo,stock_bright,6944.0,1.0
2020-09,S2B_48NUG_20200917_1_L2A,pax_t123,stock_bright,3628.0,0.966725112020261
2020-09,S2B_48NUG_20200917_1_L2A,pax_t4,stock_bright,2342.0,0.9148239148239148
2020-09,S2B_48NUG_20200917_1_L2A,airfield,stock_bright,2968.0,0.8392019017819047
2020-09,S2B_48NUG_20200917_1_L2A,west_cargo,pairdiff,,1.0
2020-09,S2B_48NUG_20200917_1_L2A,east_cargo,pairdiff,,1.0
2020-09,S2B_48NUG_20200917_1_L2A,pax_t123,pairdiff,,0.966725112020261
2020-09,S2B_48NUG_20200917_1_L2A,pax_t4,pairdiff,,0.9148239148239148
2020-09,S2B_48NUG_20200917_1_L2A,airfield,pairdiff,,0.8392019017819047
2020-10,S2B_48NUG_20201027_1_L2A,west_cargo,stock_bright,2054.0,0.4867676767676768
2020-10,S2B_48NUG_20201027_1_L2A,east_cargo,stock_bright,1716.0,0.19593525617622004
2020-10,S2B_48NUG_20201027_1_L2A,pax_t123,stock_bright,2052.0,0.5764270407169296
2020-10,S2B_48NUG_20201027_1_L2A,pax_t4,stock_bright,1824.0,0.0
2020-10,S2B_48NUG_20201027_1_L2A,airfield,stock_bright,1960.0,0.44113822459719204
2020-11,S2B_48NUG_20201116_0_L2A,west_cargo,stock_bright,1560.0,0.31292929292929295
2020-11,S2B_48NUG_20201116_0_L2A,east_cargo,stock_bright,1598.0,0.304734087866618
2020-11,S2B_48NUG_20201116_0_L2A,pax_t123,stock_bright,1780.0,0.3306448470679914
2020-11,S2B_48NUG_20201116_0_L2A,pax_t4,stock_bright,1976.0,0.4973154973154973
2020-11,S2B_48NUG_20201116_0_L2A,airfield,stock_bright,1132.0,0.23975455635247983
2020-11,S2B_48NUG_20201116_1_L2A,west_cargo,stock_bright,1506.0,0.0
2020-11,S2B_48NUG_20201116_1_L2A,east_cargo,stock_bright,1538.0,0.0
2020-11,S2B_48NUG_20201116_1_L2A,pax_t123,stock_bright,1698.0,0.0003117085525034093
2020-11,S2B_48NUG_20201116_1_L2A,pax_t4,stock_bright,1892.0,0.06424606424606424
2020-11,S2B_48NUG_20201116_1_L2A,airfield,stock_bright,1082.0,0.04849950220452283
2020-11,S2B_48NUG_20201116_1_L2A,west_cargo,pairdiff,,0.31292929292929295
2020-11,S2B_48NUG_20201116_1_L2A,east_cargo,pairdiff,,0.304734087866618
2020-11,S2B_48NUG_20201116_1_L2A,pax_t123,pairdiff,,0.3306448470679914
2020-11,S2B_48NUG_20201116_1_L2A,pax_t4,pairdiff,,0.4973154973154973
2020-11,S2B_48NUG_20201116_1_L2A,airfield,pairdiff,28803536.0,0.23975455635247983
2020-12,S2B_48NUG_20201226_0_L2A,west_cargo,stock_bright,1310.0,0.09696969696969697
2020-12,S2B_48NUG_20201226_0_L2A,east_cargo,stock_bright,815.0,0.5262261165875624
2020-12,S2B_48NUG_20201226_0_L2A,pax_t123,stock_bright,3108.0,0.5048899279173973
2020-12,S2B_48NUG_20201226_0_L2A,pax_t4,stock_bright,5412.0,0.5143325143325144
2020-12,S2B_48NUG_20201226_0_L2A,airfield,stock_bright,1410.0,0.2774244671556576
2020-12,S2B_48NUG_20201226_1_L2A,west_cargo,stock_bright,1372.0,0.1704040404040404
2020-12,S2B_48NUG_20201226_1_L2A,east_cargo,stock_bright,863.0,0.33406352683461116
2020-12,S2B_48NUG_20201226_1_L2A,pax_t123,stock_bright,3248.0,0.8485096434833431
2020-12,S2B_48NUG_20201226_1_L2A,pax_t4,stock_bright,5708.0,1.0
2020-12,S2B_48NUG_20201226_1_L2A,airfield,stock_bright,1496.0,0.514212568827844
2020-12,S2B_48NUG_20201226_1_L2A,west_cargo,pairdiff,1763477.0,0.1704040404040404
2020-12,S2B_48NUG_20201226_1_L2A,east_cargo,pairdiff,,0.5262261165875624
2020-12,S2B_48NUG_20201226_1_L2A,pax_t123,pairdiff,,0.8485096434833431
2020-12,S2B_48NUG_20201226_1_L2A,pax_t4,pairdiff,,1.0
2020-12,S2B_48NUG_20201226_1_L2A,airfield,pairdiff,,0.514212568827844
2021-01,S2B_48NUG_20210105_0_L2A,west_cargo,stock_bright,1932.0,0.48323232323232324
2021-01,S2B_48NUG_20210105_0_L2A,east_cargo,stock_bright,1826.0,0.3738590726542534
2021-01,S2B_48NUG_20210105_0_L2A,pax_t123,stock_bright,1946.0,0.6527566725112021
2021-01,S2B_48NUG_20210105_0_L2A,pax_t4,stock_bright,2328.0,0.49385749385749383
2021-01,S2B_48NUG_20210105_0_L2A,airfield,stock_bright,1978.0,0.5441818883719041
2021-01,S2B_48NUG_20210105_1_L2A,west_cargo,stock_bright,1835.0,0.0
2021-01,S2B_48NUG_20210105_1_L2A,east_cargo,stock_bright,1776.0,0.0
2021-01,S2B_48NUG_20210105_1_L2A,pax_t123,stock_bright,1890.0,0.5754139879212936
2021-01,S2B_48NUG_20210105_1_L2A,pax_t4,stock_bright,2260.0,0.003367003367003367
2021-01,S2B_48NUG_20210105_1_L2A,airfield,stock_bright,1914.0,0.3285653331166061
2021-01,S2B_48NUG_20210105_1_L2A,west_cargo,pairdiff,,0.48323232323232324
2021-01,S2B_48NUG_20210105_1_L2A,east_cargo,pairdiff,,0.3738590726542534
2021-01,S2B_48NUG_20210105_1_L2A,pax_t123,pairdiff,,0.6527566725112021
2021-01,S2B_48NUG_20210105_1_L2A,pax_t4,pairdiff,,0.49385749385749383
2021-01,S2B_48NUG_20210105_1_L2A,airfield,pairdiff,,0.5441818883719041
2021-01,S2B_48NUG_20210115_0_L2A,west_cargo,stock_bright,3674.0,1.0
2021-01,S2B_48NUG_20210115_0_L2A,east_cargo,stock_bright,3348.0,1.0
2021-01,S2B_48NUG_20210115_0_L2A,pax_t123,stock_bright,3520.0,0.9998441457237482
2021-01,S2B_48NUG_20210115_0_L2A,pax_t4,stock_bright,2876.0,0.975975975975976
2021-01,S2B_48NUG_20210115_0_L2A,airfield,stock_bright,3176.0,0.9883576812889855
2021-01,S2B_48NUG_20210115_0_L2A,west_cargo,pairdiff,,1.0
2021-01,S2B_48NUG_20210115_0_L2A,east_cargo,pairdiff,,1.0
2021-01,S2B_48NUG_20210115_0_L2A,pax_t123,pairdiff,,0.9998441457237482
2021-01,S2B_48NUG_20210115_0_L2A,pax_t4,pairdiff,,0.975975975975976
2021-01,S2B_48NUG_20210115_0_L2A,airfield,pairdiff,,0.9883576812889855
2021-03,S2B_48NUG_20210316_0_L2A,west_cargo,stock_bright,2088.0,0.45686868686868687
2021-03,S2B_48NUG_20210316_0_L2A,east_cargo,stock_bright,944.0,0.4920287209443836
2021-03,S2B_48NUG_20210316_0_L2A,pax_t123,stock_bright,2600.0,0.6424702902785895
2021-03,S2B_48NUG_20210316_0_L2A,pax_t4,stock_bright,3238.0,0.7686777686777687
2021-03,S2B_48NUG_20210316_0_L2A,airfield,stock_bright,2030.0,0.6062031411910519
2021-03,S2B_48NUG_20210316_1_L2A,west_cargo,stock_bright,2138.0,0.44191919191919193
2021-03,S2B_48NUG_20210316_1_L2A,east_cargo,stock_bright,928.0,0.40659608129487645
2021-03,S2B_48NUG_20210316_1_L2A,pax_t123,stock_bright,2656.0,0.6231443600233781
2021-03,S2B_48NUG_20210316_1_L2A,pax_t4,stock_bright,3376.0,0.9497679497679498
2021-03,S2B_48NUG_20210316_1_L2A,airfield,stock_bright,2078.0,0.699859804539082
2021-03,S2B_48NUG_20210316_1_L2A,west_cargo,pairdiff,,0.45686868686868687
2021-03,S2B_48NUG_20210316_1_L2A,east_cargo,pairdiff,,0.4920287209443836
2021-03,S2B_48NUG_20210316_1_L2A,pax_t123,pairdiff,,0.6424702902785895
2021-03,S2B_48NUG_20210316_1_L2A,pax_t4,pairdiff,,0.9497679497679498
2021-03,S2B_48NUG_20210316_1_L2A,airfield,pairdiff,,0.699859804539082
2021-04,S2B_48NUG_20210425_0_L2A,west_cargo,stock_bright,1472.0,0.2206060606060606
2021-04,S2B_48NUG_20210425_0_L2A,east_cargo,stock_bright,1496.0,0.18133138615066327
2021-04,S2B_48NUG_20210425_0_L2A,pax_t123,stock_bright,1698.0,0.22505357490746153
2021-04,S2B_48NUG_20210425_0_L2A,pax_t4,stock_bright,2248.0,0.27873327873327874
2021-04,S2B_48NUG_20210425_0_L2A,airfield,stock_bright,1194.0,0.1319970741816852
2021-04,S2B_48NUG_20210425_1_L2A,west_cargo,stock_bright,1426.0,0.0
2021-04,S2B_48NUG_20210425_1_L2A,east_cargo,stock_bright,1434.0,0.0
2021-04,S2B_48NUG_20210425_1_L2A,pax_t123,stock_bright,1628.0,0.00015585427625170465
2021-04,S2B_48NUG_20210425_1_L2A,pax_t4,stock_bright,2208.0,0.0
2021-04,S2B_48NUG_20210425_1_L2A,airfield,stock_bright,1144.0,2.031818274173558e-05
2021-04,S2B_48NUG_20210425_1_L2A,west_cargo,pairdiff,2127865.0,0.2206060606060606
2021-04,S2B_48NUG_20210425_1_L2A,east_cargo,pairdiff,1705712.0,0.18133138615066327
2021-04,S2B_48NUG_20210425_1_L2A,pax_t123,pairdiff,5975628.0,0.22505357490746153
2021-04,S2B_48NUG_20210425_1_L2A,pax_t4,pairdiff,1938623.0,0.27873327873327874
2021-04,S2B_48NUG_20210425_1_L2A,airfield,pairdiff,34194748.0,0.1319970741816852
2021-05,S2B_48NUG_20210525_0_L2A,west_cargo,stock_bright,1614.0,0.29858585858585857
2021-05,S2B_48NUG_20210525_0_L2A,east_cargo,stock_bright,1584.0,0.274309358646708
2021-05,S2B_48NUG_20210525_0_L2A,pax_t123,stock_bright,1974.0,0.44800311708552504
2021-05,S2B_48NUG_20210525_0_L2A,pax_t4,stock_bright,2430.0,0.17026117026117027
2021-05,S2B_48NUG_20210525_0_L2A,airfield,stock_bright,1404.0,0.20825121401141883
2021-06,S2B_48NUG_20210614_0_L2A,west_cargo,stock_bright,1508.0,0.07454545454545454
2021-06,S2B_48NUG_20210614_0_L2A,east_cargo,stock_bright,1458.0,0.03845685773396617
2021-06,S2B_48NUG_20210614_0_L2A,pax_t123,stock_bright,1774.0,0.1384765244496396
2021-06,S2B_48NUG_20210614_0_L2A,pax_t4,stock_bright,2336.0,0.05378105378105378
2021-06,S2B_48NUG_20210614_0_L2A,airfield,stock_bright,1384.0,0.10307414104882459
2021-06,S2B_48NUG_20210614_1_L2A,west_cargo,stock_bright,1498.0,0.0
2021-06,S2B_48NUG_20210614_1_L2A,east_cargo,stock_bright,1438.0,0.0
2021-06,S2B_48NUG_20210614_1_L2A,pax_t123,stock_bright,1762.0,0.09943502824858758
2021-06,S2B_48NUG_20210614_1_L2A,pax_t4,stock_bright,2322.0,0.0
2021-06,S2B_48NUG_20210614_1_L2A,airfield,stock_bright,1378.0,0.10094073186094235
2021-06,S2B_48NUG_20210614_1_L2A,west_cargo,pairdiff,2244514.0,0.07454545454545454
2021-06,S2B_48NUG_20210614_1_L2A,east_cargo,pairdiff,1828451.0,0.03845685773396617
2021-06,S2B_48NUG_20210614_1_L2A,pax_t123,pairdiff,5848132.0,0.1384765244496396
2021-06,S2B_48NUG_20210614_1_L2A,pax_t4,pairdiff,2174082.0,0.05378105378105378
2021-06,S2B_48NUG_20210614_1_L2A,airfield,pairdiff,37522620.0,0.10307414104882459
2021-06,S2B_48NUG_20210614_2_L2A,west_cargo,stock_bright,1498.0,0.0
2021-06,S2B_48NUG_20210614_2_L2A,east_cargo,stock_bright,1438.0,0.0
2021-06,S2B_48NUG_20210614_2_L2A,pax_t123,stock_bright,1762.0,0.09943502824858758
2021-06,S2B_48NUG_20210614_2_L2A,pax_t4,stock_bright,2322.0,0.0
2021-06,S2B_48NUG_20210614_2_L2A,airfield,stock_bright,1378.0,0.10094073186094235
2021-06,S2B_48NUG_20210614_2_L2A,west_cargo,pairdiff,0.0,0.0
2021-06,S2B_48NUG_20210614_2_L2A,east_cargo,pairdiff,0.0,0.0
2021-06,S2B_48NUG_20210614_2_L2A,pax_t123,pairdiff,0.0,0.09943502824858758
2021-06,S2B_48NUG_20210614_2_L2A,pax_t4,pairdiff,0.0,0.0
2021-06,S2B_48NUG_20210614_2_L2A,airfield,pairdiff,0.0,0.10094073186094235
2021-08,S2B_48NUG_20210803_0_L2A,west_cargo,stock_bright,1616.0,0.5098989898989899
2021-08,S2B_48NUG_20210803_0_L2A,east_cargo,stock_bright,1536.0,0.42424242424242425
2021-08,S2B_48NUG_20210803_0_L2A,pax_t123,stock_bright,1754.0,0.6169491525423729
2021-08,S2B_48NUG_20210803_0_L2A,pax_t4,stock_bright,1820.0,0.6558376558376559
2021-08,S2B_48NUG_20210803_0_L2A,airfield,stock_bright,1490.0,0.47957006725318485
2021-09,S2B_48NUG_20210922_0_L2A,west_cargo,stock_bright,1732.0,0.0993939393939394
2021-09,S2B_48NUG_20210922_0_L2A,east_cargo,stock_bright,2114.0,0.0642570281124498
2021-09,S2B_48NUG_20210922_0_L2A,pax_t123,stock_bright,1794.0,0.05295149035651666
2021-09,S2B_48NUG_20210922_0_L2A,pax_t4,stock_bright,3212.0,0.25953225953225956
2021-09,S2B_48NUG_20210922_0_L2A,airfield,stock_bright,1730.0,0.133856187902554
2021-10,S2B_48NUG_20211012_0_L2A,west_cargo,stock_bright,2234.0,1.0
2021-10,S2B_48NUG_20211012_0_L2A,east_cargo,stock_bright,2294.0,1.0
2021-10,S2B_48NUG_20211012_0_L2A,pax_t123,stock_bright,2584.0,1.0
2021-10,S2B_48NUG_20211012_0_L2A,pax_t4,stock_bright,2622.0,1.0
2021-10,S2B_48NUG_20211012_0_L2A,airfield,stock_bright,2504.0,1.0
2021-11,S2B_48NUG_20211121_0_L2A,west_cargo,stock_bright,1413.0,0.6474747474747474
2021-11,S2B_48NUG_20211121_0_L2A,east_cargo,stock_bright,2448.0,0.6770110746014361
2021-11,S2B_48NUG_20211121_0_L2A,pax_t123,stock_bright,4388.0,0.9036820572764466
2021-11,S2B_48NUG_20211121_0_L2A,pax_t4,stock_bright,1572.0,0.3356993356993357
2021-11,S2B_48NUG_20211121_0_L2A,airfield,stock_bright,1850.0,0.5293496149704371
2021-11,S2B_48NUG_20211121_1_L2A,west_cargo,stock_bright,1462.0,0.7111111111111111
2021-11,S2B_48NUG_20211121_1_L2A,east_cargo,stock_bright,2554.0,0.9632469271023488
2021-11,S2B_48NUG_20211121_1_L2A,pax_t123,stock_bright,4580.0,1.0
2021-11,S2B_48NUG_20211121_1_L2A,pax_t4,stock_bright,1656.0,0.5453635453635454
2021-11,S2B_48NUG_20211121_1_L2A,airfield,stock_bright,1922.0,0.6704695532031615
2021-11,S2B_48NUG_20211121_1_L2A,west_cargo,pairdiff,,0.7111111111111111
2021-11,S2B_48NUG_20211121_1_L2A,east_cargo,pairdiff,,0.9632469271023488
2021-11,S2B_48NUG_20211121_1_L2A,pax_t123,pairdiff,,1.0
2021-11,S2B_48NUG_20211121_1_L2A,pax_t4,pairdiff,,0.5453635453635454
2021-11,S2B_48NUG_20211121_1_L2A,airfield,pairdiff,,0.6704695532031615
2021-12,S2B_48NUG_20211201_0_L2A,west_cargo,stock_bright,1460.0,0.10868686868686869
2021-12,S2B_48NUG_20211201_0_L2A,east_cargo,stock_bright,1516.0,0.10393087501521237
2021-12,S2B_48NUG_20211201_0_L2A,pax_t123,stock_bright,1644.0,0.07169296707578414
2021-12,S2B_48NUG_20211201_0_L2A,pax_t4,stock_bright,1476.0,0.08262808262808263
2021-12,S2B_48NUG_20211201_0_L2A,airfield,stock_bright,1186.0,0.04984050226547738
2021-12,S2B_48NUG_20211201_1_L2A,west_cargo,stock_bright,1436.0,0.0
2021-12,S2B_48NUG_20211201_1_L2A,east_cargo,stock_bright,1490.0,0.0
2021-12,S2B_48NUG_20211201_1_L2A,pax_t123,stock_bright,1616.0,0.0
2021-12,S2B_48NUG_20211201_1_L2A,pax_t4,stock_bright,1458.0,0.0
2021-12,S2B_48NUG_20211201_1_L2A,airfield,stock_bright,1172.0,0.002854704675213849
2021-12,S2B_48NUG_20211201_1_L2A,west_cargo,pairdiff,376029.0,0.10868686868686869
2021-12,S2B_48NUG_20211201_1_L2A,east_cargo,pairdiff,335497.0,0.10393087501521237
2021-12,S2B_48NUG_20211201_1_L2A,pax_t123,pairdiff,1055368.0,0.07169296707578414
2021-12,S2B_48NUG_20211201_1_L2A,pax_t4,pairdiff,351622.0,0.08262808262808263
2021-12,S2B_48NUG_20211201_1_L2A,airfield,pairdiff,5662095.0,0.04984050226547738
2021-12,S2B_48NUG_20211221_0_L2A,west_cargo,stock_bright,1498.0,0.2288888888888889
2021-12,S2B_48NUG_20211221_0_L2A,east_cargo,stock_bright,1538.0,0.24193744675672388
2021-12,S2B_48NUG_20211221_0_L2A,pax_t123,stock_bright,1732.0,0.25653613871030584
2021-12,S2B_48NUG_20211221_0_L2A,pax_t4,stock_bright,1472.0,0.16097916097916098
2021-12,S2B_48NUG_20211221_0_L2A,airfield,stock_bright,1244.0,0.17102830322855925
2021-12,S2B_48NUG_20211221_0_L2A,west_cargo,pairdiff,1391086.0,0.2288888888888889
2021-12,S2B_48NUG_20211221_0_L2A,east_cargo,pairdiff,1320574.0,0.24193744675672388
2021-12,S2B_48NUG_20211221_0_L2A,pax_t123,pairdiff,4771418.0,0.25653613871030584
2021-12,S2B_48NUG_20211221_0_L2A,pax_t4,pairdiff,3556144.0,0.16097916097916098
2021-12,S2B_48NUG_20211221_0_L2A,airfield,pairdiff,46842352.0,0.17102830322855925
2022-01,S2B_48NUG_20220130_0_L2A,west_cargo,stock_bright,1444.0,0.0
2022-01,S2B_48NUG_20220130_0_L2A,east_cargo,stock_bright,1482.0,0.0
2022-01,S2B_48NUG_20220130_0_L2A,pax_t123,stock_bright,1610.0,0.0
2022-01,S2B_48NUG_20220130_0_L2A,pax_t4,stock_bright,2154.0,0.0
2022-01,S2B_48NUG_20220130_0_L2A,airfield,stock_bright,1284.0,0.0
2022-02,S2B_48NUG_20220219_0_L2A,west_cargo,stock_bright,2494.0,0.0
2022-02,S2B_48NUG_20220219_0_L2A,east_cargo,stock_bright,2498.0,0.0
2022-02,S2B_48NUG_20220219_0_L2A,pax_t123,stock_bright,2754.0,0.07434248977206312
2022-02,S2B_48NUG_20220219_0_L2A,pax_t4,stock_bright,2354.0,0.0
2022-02,S2B_48NUG_20220219_0_L2A,airfield,stock_bright,2260.0,0.07676209439827701
2022-03,S2B_48NUG_20220311_0_L2A,west_cargo,stock_bright,1672.0,0.0
2022-03,S2B_48NUG_20220311_0_L2A,east_cargo,stock_bright,1576.0,0.0
2022-03,S2B_48NUG_20220311_0_L2A,pax_t123,stock_bright,1888.0,0.1840639002532632
2022-03,S2B_48NUG_20220311_0_L2A,pax_t4,stock_bright,1422.0,0.0
2022-03,S2B_48NUG_20220311_0_L2A,airfield,stock_bright,1556.0,0.20351707743259442
2022-04,S2B_48NUG_20220410_0_L2A,west_cargo,stock_bright,1528.0,0.0
2022-04,S2B_48NUG_20220410_0_L2A,east_cargo,stock_bright,1586.0,0.0
2022-04,S2B_48NUG_20220410_0_L2A,pax_t123,stock_bright,1900.0,0.2549775959477888
2022-04,S2B_48NUG_20220410_0_L2A,pax_t4,stock_bright,1406.0,0.09491309491309491
2022-04,S2B_48NUG_20220410_0_L2A,airfield,stock_bright,1350.0,0.25558242070829185
2022-05,S2B_48NUG_20220510_0_L2A,west_cargo,stock_bright,1374.0,0.0
2022-05,S2B_48NUG_20220510_0_L2A,east_cargo,stock_bright,1412.0,0.0
2022-05,S2B_48NUG_20220510_0_L2A,pax_t123,stock_bright,1570.0,0.0
2022-05,S2B_48NUG_20220510_0_L2A,pax_t4,stock_bright,1070.0,0.0
2022-05,S2B_48NUG_20220510_0_L2A,airfield,stock_bright,1090.0,0.0
2022-05,S2B_48NUG_20220530_0_L2A,west_cargo,stock_bright,6378.0,1.0
2022-05,S2B_48NUG_20220530_0_L2A,east_cargo,stock_bright,5044.0,1.0
2022-05,S2B_48NUG_20220530_0_L2A,pax_t123,stock_bright,6332.0,1.0
2022-05,S2B_48NUG_20220530_0_L2A,pax_t4,stock_bright,2446.0,0.6818636818636818
2022-05,S2B_48NUG_20220530_0_L2A,airfield,stock_bright,3280.0,0.8070686957758498
2022-05,S2B_48NUG_20220530_0_L2A,west_cargo,pairdiff,,1.0
2022-05,S2B_48NUG_20220530_0_L2A,east_cargo,pairdiff,,1.0
2022-05,S2B_48NUG_20220530_0_L2A,pax_t123,pairdiff,,1.0
2022-05,S2B_48NUG_20220530_0_L2A,pax_t4,pairdiff,,0.6818636818636818
2022-05,S2B_48NUG_20220530_0_L2A,airfield,pairdiff,,0.8070686957758498
2022-06,S2B_48NUG_20220619_0_L2A,west_cargo,stock_bright,10696.0,1.0
2022-06,S2B_48NUG_20220619_0_L2A,east_cargo,stock_bright,12872.0,1.0
2022-06,S2B_48NUG_20220619_0_L2A,pax_t123,stock_bright,770.0,0.9738164815897136
2022-06,S2B_48NUG_20220619_0_L2A,pax_t4,stock_bright,3896.0,0.9912639912639912
2022-06,S2B_48NUG_20220619_0_L2A,airfield,stock_bright,4068.0,0.8197574008980637
2022-06,S2B_48NUG_20220629_0_L2A,west_cargo,stock_bright,1444.0,0.0
2022-06,S2B_48NUG_20220629_0_L2A,east_cargo,stock_bright,1474.0,0.0
2022-06,S2B_48NUG_20220629_0_L2A,pax_t123,stock_bright,1630.0,0.0
2022-06,S2B_48NUG_20220629_0_L2A,pax_t4,stock_bright,1314.0,0.0
2022-06,S2B_48NUG_20220629_0_L2A,airfield,stock_bright,1254.0,0.10720889123676779
2022-06,S2B_48NUG_20220629_0_L2A,west_cargo,pairdiff,,1.0
2022-06,S2B_48NUG_20220629_0_L2A,east_cargo,pairdiff,,1.0
2022-06,S2B_48NUG_20220629_0_L2A,pax_t123,pairdiff,,0.9738164815897136
2022-06,S2B_48NUG_20220629_0_L2A,pax_t4,pairdiff,,0.9912639912639912
2022-06,S2B_48NUG_20220629_0_L2A,airfield,pairdiff,,0.8197574008980637
2022-07,S2B_48NUG_20220709_0_L2A,west_cargo,stock_bright,1390.0,0.0
2022-07,S2B_48NUG_20220709_0_L2A,east_cargo,stock_bright,1396.0,0.018985031033223805
2022-07,S2B_48NUG_20220709_0_L2A,pax_t123,stock_bright,1788.0,0.060159750633157996
2022-07,S2B_48NUG_20220709_0_L2A,pax_t4,stock_bright,1474.0,0.001092001092001092
2022-07,S2B_48NUG_20220709_0_L2A,airfield,stock_bright,1352.0,0.02858768311762196
2022-07,S2B_48NUG_20220719_0_L2A,west_cargo,stock_bright,4476.0,0.9461616161616162
2022-07,S2B_48NUG_20220719_0_L2A,east_cargo,stock_bright,2774.0,0.8904709748083242
2022-07,S2B_48NUG_20220719_0_L2A,pax_t123,stock_bright,2986.0,0.8718098577829729
2022-07,S2B_48NUG_20220719_0_L2A,pax_t4,stock_bright,2768.0,0.9053599053599054
2022-07,S2B_48NUG_20220719_0_L2A,airfield,stock_bright,2216.0,0.6843163947416543
2022-07,S2B_48NUG_20220719_0_L2A,west_cargo,pairdiff,,0.9461616161616162
2022-07,S2B_48NUG_20220719_0_L2A,east_cargo,pairdiff,,0.8904709748083242
2022-07,S2B_48NUG_20220719_0_L2A,pax_t123,pairdiff,,0.8718098577829729
2022-07,S2B_48NUG_20220719_0_L2A,pax_t4,pairdiff,,0.9053599053599054
2022-07,S2B_48NUG_20220719_0_L2A,airfield,pairdiff,,0.6843163947416543
2022-08,S2B_48NUG_20220808_0_L2A,west_cargo,stock_bright,4240.0,0.938989898989899
2022-08,S2B_48NUG_20220808_0_L2A,east_cargo,stock_bright,1796.0,0.16210295728368018
2022-08,S2B_48NUG_20220808_0_L2A,pax_t123,stock_bright,3420.0,0.9824274303526203
2022-08,S2B_48NUG_20220808_0_L2A,pax_t4,stock_bright,2342.0,0.7892437892437892
2022-08,S2B_48NUG_20220808_0_L2A,airfield,stock_bright,2740.0,0.7308450332202288
2022-11,S2B_48NUG_20221116_0_L2A,west_cargo,stock_bright,3156.0,0.9571717171717171
2022-11,S2B_48NUG_20221116_0_L2A,east_cargo,stock_bright,4604.0,1.0
2022-11,S2B_48NUG_20221116_0_L2A,pax_t123,stock_bright,2110.0,0.37089421390999416
2022-11,S2B_48NUG_20221116_0_L2A,pax_t4,stock_bright,1554.0,0.1748111748111748
2022-11,S2B_48NUG_20221116_0_L2A,airfield,stock_bright,2414.0,0.6716175305280696
2022-12,S2B_48NUG_20221206_0_L2A,west_cargo,stock_bright,9784.0,1.0
2022-12,S2B_48NUG_20221206_0_L2A,east_cargo,stock_bright,8952.0,1.0
2022-12,S2B_48NUG_20221206_0_L2A,pax_t123,stock_bright,8448.0,1.0
2022-12,S2B_48NUG_20221206_0_L2A,pax_t4,stock_bright,7304.0,1.0
2022-12,S2B_48NUG_20221206_0_L2A,airfield,stock_bright,8624.0,0.9912225450555703
2023-02,S2B_48NUG_20230214_0_L2A,west_cargo,stock_bright,1538.0,0.08393939393939394
2023-02,S2B_48NUG_20230214_0_L2A,east_cargo,stock_bright,1628.0,0.18741633199464525
2023-02,S2B_48NUG_20230214_0_L2A,pax_t123,stock_bright,4768.0,0.8793298266121177
2023-02,S2B_48NUG_20230214_0_L2A,pax_t4,stock_bright,1524.0,0.07725907725907726
2023-02,S2B_48NUG_20230214_0_L2A,airfield,stock_bright,2082.0,0.547635979437999
2023-02,S2B_48NUG_20230224_0_L2A,west_cargo,stock_bright,2438.0,0.3288888888888889
2023-02,S2B_48NUG_20230224_0_L2A,east_cargo,stock_bright,3208.0,0.4965315808689303
2023-02,S2B_48NUG_20230224_0_L2A,pax_t123,stock_bright,2008.0,0.01901422170270797
